-10  3500   0.144773     0.017843
 -9  3500   0.143025     0.016399
 -8  3500   0.140625     0.0152027
 -7  3500   0.137593     0.0142455
 -6  3500   0.133957     0.013507
 -5  3500   0.129752     0.0129565
 -4  3500   0.125023     0.0125569
 -3  3500   0.11982      0.0122698
 -2  3500   0.114203     0.0120604
 -1  3500   0.108233     0.0118997
  0  3500   0.101978     0.0117669
  1  3500   0.0955083    0.0116482
  2  3500   0.0888968    0.0115365
  3  3500   0.0822162    0.0114297
  4  3500   0.0755387    0.0113288
  5  3500   0.0689341    0.0112367
  6  3500   0.0624691    0.0111568
  7  3500   0.0562055    0.0110917
  8  3500   0.0501997    0.0110432
  9  3500   0.0445012    0.0110116
 10  3500   0.0391522    0.0109961
 11  3500   0.0341868    0.0109952
 12  3500   0.0296308    0.0110072
 13  3500   0.0255011    0.0110306
 14  3500   0.0218062    0.0110646
 15  3500   0.0185459    0.0111088
 16  3500   0.0157122    0.0111638
 17  3500   0.0132893    0.0112302
 18  3500   0.0112549    0.0113084
 19  3500   0.00958048   0.0113982
 20  3500   0.00823286   0.011498
 21  3500   0.00717478   0.0116051
 22  3500   0.00636624   0.0117152
 23  3500   0.00576551   0.0118234
 24  3500   0.00533034   0.0119249
 25  3500   0.0050189    0.0120159
 26  3500   0.00479089   0.0120953
 27  3500   0.00460837   0.0121665
 28  3500   0.00443658   0.0122388
 29  3500   0.00424458   0.0123292
 30  3500   0.00400581   0.0124638
 31  3500   0.00369844   0.0126773
 32  3500   0.0033056    0.0130115
 33  3500   0.00281545   0.0135116
 34  3500   0.00222115   0.01422
 35  3500   0.00152062   0.0151701
 36  3500   0.000716289  0.016382
 37  3500  -0.000185363  0.0178609
 38  3500  -0.00117427   0.0195986
 39  3500  -0.00223735   0.021577
 40  3500  -0.00335908   0.0237713
 41  3500  -0.00452215   0.026153
 42  3500  -0.00570805   0.0286917
 43  3500  -0.0068977    0.0313564
 44  3500  -0.00807203   0.0341167
 45  3500  -0.00921252   0.0369426
 46  3500  -0.0103017    0.0398057
 47  3500  -0.0113234    0.0426787
 48  3500  -0.0122633    0.045536
 49  3500  -0.0131093    0.0483543
 50  3500  -0.0138513    0.0511119
-10  3510   0.137901     0.0195591
 -9  3510   0.138911     0.0176986
 -8  3510   0.139037     0.0161997
 -7  3510   0.138259     0.0150601
 -6  3510   0.136571     0.0142486
 -5  3510   0.133987     0.0137077
 -4  3510   0.130536     0.0133656
 -3  3510   0.126265     0.0131494
 -2  3510   0.121241     0.0129975
 -1  3510   0.115541     0.0128653
  0  3510   0.109262     0.0127263
  1  3510   0.102506     0.0125698
  2  3510   0.09539      0.0123976
  3  3510   0.0880329    0.0122195
  4  3510   0.0805581    0.0120493
  5  3510   0.073088     0.0119008
  6  3510   0.0657412    0.0117848
  7  3510   0.058629     0.011707
  8  3510   0.051853     0.0116672
  9  3510   0.0455014    0.0116601
 10  3510   0.0396477    0.0116767
 11  3510   0.0343486    0.0117069
 12  3510   0.0296429    0.0117417
 13  3510   0.0255507    0.0117748
 14  3510   0.022074     0.011804
 15  3510   0.0191968    0.0118315
 16  3510   0.016887     0.0118628
 17  3510   0.0150976    0.0119062
 18  3510   0.0137695    0.0119705
 19  3510   0.0128338    0.0120625
 20  3510   0.0122146    0.0121859
 21  3510   0.0118322    0.0123388
 22  3510   0.0116059    0.0125141
 23  3510   0.011457     0.0126994
 24  3510   0.0113115    0.0128797
 25  3510   0.0111022    0.0130391
