-10  3500   0.666691     0.0467936
 -9  3500   0.631156     0.040351
 -8  3500   0.595581     0.0345391
 -7  3500   0.560153     0.0293546
 -6  3500   0.525052     0.0247927
 -5  3500   0.490449     0.0208479
 -4  3500   0.456507     0.0175143
 -3  3500   0.423379     0.0147832
 -2  3500   0.391205     0.0126385
 -1  3500   0.360113     0.0110473
  0  3500   0.330216     0.0099494
  1  3500   0.301615     0.00925438
  2  3500   0.274392     0.00885348
  3  3500   0.248618     0.00864139
  4  3500   0.224344     0.00853402
  5  3500   0.201609     0.0084747
  6  3500   0.180435     0.00843138
  7  3500   0.16083      0.00839003
  8  3500   0.142786     0.00834798
  9  3500   0.126283     0.00830845
 10  3500   0.111288     0.00827648
 11  3500   0.0977564    0.00825624
 12  3500   0.0856326    0.00824949
 13  3500   0.0748522    0.00825514
 14  3500   0.0653428    0.00826962
 15  3500   0.0570253    0.00828775
 16  3500   0.0498155    0.00830402
 17  3500   0.0436253    0.00831373
 18  3500   0.0383639    0.00831404
 19  3500   0.0339399    0.00830468
 20  3500   0.0302617    0.00828834
 21  3500   0.0272391    0.00827053
 22  3500   0.0247845    0.00825913
 23  3500   0.0228138    0.00826328
 24  3500   0.0212474    0.00829193
 25  3500   0.0200109    0.00835206
 26  3500   0.0190359    0.00844686
 27  3500   0.0182603    0.00857439
 28  3500   0.0176288    0.00872684
 29  3500   0.0170935    0.00889085
 30  3500   0.0166134    0.00904863
 31  3500   0.0161548    0.00917983
 32  3500   0.0156912    0.00926406
 33  3500   0.0152029    0.00928417
 34  3500   0.0146767    0.00923073
 35  3500   0.0141056    0.00910857
 36  3500   0.0134881    0.00894663
 37  3500   0.0128278    0.0088118
 38  3500   0.0121326    0.00882353
 39  3500   0.0114142    0.00915567
 40  3500   0.0106874    0.0100031
 41  3500   0.00996929   0.0115173
 42  3500   0.00927876   0.0137657
 43  3500   0.00863561   0.0167502
 44  3500   0.00806      0.0204472
 45  3500   0.00757189   0.0248329
 46  3500   0.00719039   0.0298908
 47  3500   0.00693331   0.035611
 48  3500   0.0068167    0.0419872
 49  3500   0.00685445   0.0490146
 50  3500   0.00705799   0.0566878
-10  3510   0.720438     0.0414303
 -9  3510   0.680759     0.0355254
 -8  3510   0.641327     0.0302299
 -7  3510   0.602313     0.0255323
 -6  3510   0.563883     0.0214206
 -5  3510   0.526193     0.0178828
 -4  3510   0.489391     0.0149074
 -3  3510   0.453612     0.0124819
 -2  3510   0.41898      0.0105884
 -1  3510   0.385607     0.00919485
  0  3510   0.353591     0.00824492
  1  3510   0.323016     0.00765429
  2  3510   0.293955     0.00732214
  3  3510   0.266462     0.00715204
  4  3510   0.240581     0.00706857
  5  3510   0.216339     0.00702229
  6  3510   0.19375      0.00698628
  7  3510   0.172816     0.00694965
  8  3510   0.153524     0.00691129
  9  3510   0.135849     0.00687491
 10  3510   0.119756     0.00684549
 11  3510   0.105198     0.00682696
 12  3510   0.0921191    0.00682092
 13  3510   0.0804546    0.00682633
 14  3510   0.0701324    0.00683989
 15  3510   0.0610739    0.00685691
 16  3510   0.0531955    0.00687235
 17  3510   0.0464097    0.00688196
 18  3510   0.0406262    0.00688309
 19  3510   0.035753     0.00687536
 20  3510   0.0316977    0.00686096
 21  3510   0.0283685    0.00684459
 22  3510   0.0256751    0.00683307
 23  3510   0.0235299    0.00683442
 24  3510   0.0218488    0.00685662
 25  3510   0.0205519    0.00690607
 26  3510   0.019564     0.00698598
 27  3510   0.0188157    0.0070951
 28  3510   0.0182435    0.0072271
 29  3510   0.01779      0.00737062
 30  3510   0.0174048    0.00751028
 31  3510   0.0170441    0.00762819
 32  3510   0.0166707    0.00770606
 33  3510   0.0162547    0.00772804
 34  3510   0.0157722    0.00768451
 35  3510   0.0152064    0.00757788
 36  3510   0.0145461    0.00743153
 37  3510   0.013786     0.00730298
 38  3510   0.0129261    0.0072987
 39  3510   0.0119714    0.0075779
